"Step","[No Pretraining]SafeLTAPPO-JSQDiscreteActor_N2S3_TRAIN_20230726-130159 - rollout_summary/mean_backlog","[No Pretraining]SafeLTAPPO-JSQDiscreteActor_N2S3_TRAIN_20230726-130159 - rollout_summary/mean_backlog__MIN","[No Pretraining]SafeLTAPPO-JSQDiscreteActor_N2S3_TRAIN_20230726-130159 - rollout_summary/mean_backlog__MAX"
"994847","1.66796875","1.66796875","1.66796875"
"995400","1.673828125","1.673828125","1.673828125"
"995953","1.55859375","1.55859375","1.55859375"
"996506","1.6171875","1.6171875","1.6171875"
"997059","1.734375","1.734375","1.734375"
"997612","1.58203125","1.58203125","1.58203125"
"998165","1.751953125","1.751953125","1.751953125"
"998718","1.6484375","1.6484375","1.6484375"
"999271","1.609375","1.609375","1.609375"
"999824","1.607421875","1.607421875","1.607421875"
"1000377","1.666015625","1.666015625","1.666015625"
"1000930","1.529296875","1.529296875","1.529296875"
"1001483","1.65234375","1.65234375","1.65234375"
"1002036","1.517578125","1.517578125","1.517578125"
"1002589","1.5859375","1.5859375","1.5859375"
"1003142","1.591796875","1.591796875","1.591796875"
"1003695","1.720703125","1.720703125","1.720703125"
"1004248","1.599609375","1.599609375","1.599609375"
"1004801","1.693359375","1.693359375","1.693359375"
"1005354","1.568359375","1.568359375","1.568359375"
"1005907","1.724609375","1.724609375","1.724609375"
"1006460","1.630859375","1.630859375","1.630859375"
"1007013","1.697265625","1.697265625","1.697265625"
"1007566","1.810546875","1.810546875","1.810546875"
"1008119","1.55859375","1.55859375","1.55859375"
"1008672","1.65625","1.65625","1.65625"
"1009225","1.611328125","1.611328125","1.611328125"
"1009778","1.51953125","1.51953125","1.51953125"
"1010331","1.654296875","1.654296875","1.654296875"
"1010884","1.6328125","1.6328125","1.6328125"
"1011437","1.630859375","1.630859375","1.630859375"
"1011990","1.677734375","1.677734375","1.677734375"
"1012543","1.64453125","1.64453125","1.64453125"
"1013096","1.66015625","1.66015625","1.66015625"
"1013649","1.52734375","1.52734375","1.52734375"
"1014202","1.548828125","1.548828125","1.548828125"
"1014755","1.53515625","1.53515625","1.53515625"
"1015308","1.76953125","1.76953125","1.76953125"
"1015861","1.64453125","1.64453125","1.64453125"
"1016414","1.66015625","1.66015625","1.66015625"
"1016967","1.71875","1.71875","1.71875"
"1017520","1.6015625","1.6015625","1.6015625"
"1018073","1.619140625","1.619140625","1.619140625"
"1018626","1.55078125","1.55078125","1.55078125"
"1019179","1.646484375","1.646484375","1.646484375"
"1019732","1.515625","1.515625","1.515625"
"1020285","1.611328125","1.611328125","1.611328125"
"1020838","1.759765625","1.759765625","1.759765625"
"1021391","1.591796875","1.591796875","1.591796875"
"1021944","1.646484375","1.646484375","1.646484375"
"1022497","1.626953125","1.626953125","1.626953125"
"1023050","1.583984375","1.583984375","1.583984375"
"1023603","1.599609375","1.599609375","1.599609375"
"1024156","1.55078125","1.55078125","1.55078125"
"1024709","1.76171875","1.76171875","1.76171875"
"1025262","1.552734375","1.552734375","1.552734375"
"1025815","1.673828125","1.673828125","1.673828125"
"1026368","1.6015625","1.6015625","1.6015625"
"1026921","1.78515625","1.78515625","1.78515625"
"1027474","1.62890625","1.62890625","1.62890625"
"1028027","1.548828125","1.548828125","1.548828125"
"1028580","1.615234375","1.615234375","1.615234375"
"1029133","1.5546875","1.5546875","1.5546875"
"1029686","1.57421875","1.57421875","1.57421875"
"1030239","1.62109375","1.62109375","1.62109375"
"1030792","1.572265625","1.572265625","1.572265625"
"1031345","1.673828125","1.673828125","1.673828125"
"1031898","1.576171875","1.576171875","1.576171875"
"1032451","1.62109375","1.62109375","1.62109375"
"1033004","1.66796875","1.66796875","1.66796875"
"1033557","1.568359375","1.568359375","1.568359375"
"1034110","1.591796875","1.591796875","1.591796875"
"1034663","1.66015625","1.66015625","1.66015625"
"1035216","1.72265625","1.72265625","1.72265625"
"1035769","1.671875","1.671875","1.671875"
"1036322","1.6484375","1.6484375","1.6484375"
"1036875","1.599609375","1.599609375","1.599609375"
"1037428","1.69921875","1.69921875","1.69921875"
"1037981","1.66015625","1.66015625","1.66015625"
"1038534","1.509765625","1.509765625","1.509765625"
"1039087","1.509765625","1.509765625","1.509765625"
"1039640","1.71875","1.71875","1.71875"
"1040193","1.8359375","1.8359375","1.8359375"
"1040746","1.55859375","1.55859375","1.55859375"
"1041299","1.658203125","1.658203125","1.658203125"
"1041852","1.7265625","1.7265625","1.7265625"
"1042405","1.72265625","1.72265625","1.72265625"
"1042958","1.462890625","1.462890625","1.462890625"
"1043511","1.5859375","1.5859375","1.5859375"
"1044064","1.4765625","1.4765625","1.4765625"
"1044617","1.662109375","1.662109375","1.662109375"
"1045170","1.525390625","1.525390625","1.525390625"
"1045723","1.576171875","1.576171875","1.576171875"
"1046276","1.484375","1.484375","1.484375"
"1046829","1.6484375","1.6484375","1.6484375"
"1047382","1.75390625","1.75390625","1.75390625"
"1047935","1.71875","1.71875","1.71875"
"1048488","1.630859375","1.630859375","1.630859375"
"1049041","1.59765625","1.59765625","1.59765625"
"1049594","1.513671875","1.513671875","1.513671875"
"1050147","1.66796875","1.66796875","1.66796875"
"1050700","1.67578125","1.67578125","1.67578125"
"1051253","1.625","1.625","1.625"
"1051806","1.607421875","1.607421875","1.607421875"
"1052359","1.58984375","1.58984375","1.58984375"
"1052912","1.677734375","1.677734375","1.677734375"
"1053465","1.572265625","1.572265625","1.572265625"
"1054018","1.67578125","1.67578125","1.67578125"
"1054571","1.681640625","1.681640625","1.681640625"
"1055124","1.64453125","1.64453125","1.64453125"
"1055677","1.66015625","1.66015625","1.66015625"
"1056230","1.5546875","1.5546875","1.5546875"
"1056783","1.552734375","1.552734375","1.552734375"
"1057336","1.63671875","1.63671875","1.63671875"
"1057889","1.716796875","1.716796875","1.716796875"
"1058442","1.626953125","1.626953125","1.626953125"
"1058995","1.6953125","1.6953125","1.6953125"
"1059548","1.62109375","1.62109375","1.62109375"
"1060101","1.662109375","1.662109375","1.662109375"
"1060654","1.625","1.625","1.625"
"1061207","1.693359375","1.693359375","1.693359375"
"1061760","1.685546875","1.685546875","1.685546875"
"1062313","1.791015625","1.791015625","1.791015625"
"1062866","1.677734375","1.677734375","1.677734375"
"1063419","1.73046875","1.73046875","1.73046875"
"1063972","1.6640625","1.6640625","1.6640625"
"1064525","1.6328125","1.6328125","1.6328125"
"1065078","1.615234375","1.615234375","1.615234375"
"1065631","1.552734375","1.552734375","1.552734375"
"1066184","1.626953125","1.626953125","1.626953125"
"1066737","1.658203125","1.658203125","1.658203125"
"1067290","1.583984375","1.583984375","1.583984375"
"1067843","1.767578125","1.767578125","1.767578125"
"1068396","1.685546875","1.685546875","1.685546875"
"1068949","1.640625","1.640625","1.640625"
"1069502","1.677734375","1.677734375","1.677734375"
"1070055","1.5390625","1.5390625","1.5390625"
"1070608","1.671875","1.671875","1.671875"
"1071161","1.701171875","1.701171875","1.701171875"
"1071714","1.587890625","1.587890625","1.587890625"
"1072267","1.634765625","1.634765625","1.634765625"
"1072820","1.69140625","1.69140625","1.69140625"
"1073373","1.634765625","1.634765625","1.634765625"
"1073926","1.685546875","1.685546875","1.685546875"
"1074479","1.5546875","1.5546875","1.5546875"
"1075032","1.58203125","1.58203125","1.58203125"
"1075585","1.6875","1.6875","1.6875"
"1076138","1.689453125","1.689453125","1.689453125"
"1076691","1.693359375","1.693359375","1.693359375"
"1077244","1.798828125","1.798828125","1.798828125"
"1077797","1.7109375","1.7109375","1.7109375"
"1078350","1.509765625","1.509765625","1.509765625"
"1078903","1.546875","1.546875","1.546875"
"1079456","1.662109375","1.662109375","1.662109375"
"1080009","1.701171875","1.701171875","1.701171875"
"1080562","1.666015625","1.666015625","1.666015625"
"1081115","1.52734375","1.52734375","1.52734375"
"1081668","1.77734375","1.77734375","1.77734375"
"1082221","1.650390625","1.650390625","1.650390625"
"1082774","1.66796875","1.66796875","1.66796875"
"1083327","1.51171875","1.51171875","1.51171875"
"1083880","1.5703125","1.5703125","1.5703125"
"1084433","1.5859375","1.5859375","1.5859375"
"1084986","1.599609375","1.599609375","1.599609375"
"1085539","1.572265625","1.572265625","1.572265625"
"1086092","1.681640625","1.681640625","1.681640625"
"1086645","1.625","1.625","1.625"
"1087198","1.890625","1.890625","1.890625"
"1087751","1.513671875","1.513671875","1.513671875"
"1088304","1.728515625","1.728515625","1.728515625"
"1088857","1.69140625","1.69140625","1.69140625"
"1089410","1.650390625","1.650390625","1.650390625"
"1089963","1.734375","1.734375","1.734375"
"1090516","1.517578125","1.517578125","1.517578125"
"1091069","1.708984375","1.708984375","1.708984375"
"1091622","1.62890625","1.62890625","1.62890625"
"1092175","1.669921875","1.669921875","1.669921875"
"1092728","1.51953125","1.51953125","1.51953125"
"1093281","1.572265625","1.572265625","1.572265625"
"1093834","1.626953125","1.626953125","1.626953125"
"1094387","1.59765625","1.59765625","1.59765625"
"1094940","1.634765625","1.634765625","1.634765625"
"1095493","1.578125","1.578125","1.578125"
"1096046","1.673828125","1.673828125","1.673828125"
"1096599","1.56640625","1.56640625","1.56640625"
"1097152","1.580078125","1.580078125","1.580078125"
"1097705","1.568359375","1.568359375","1.568359375"
"1098258","1.611328125","1.611328125","1.611328125"
"1098811","1.693359375","1.693359375","1.693359375"
"1099364","1.560546875","1.560546875","1.560546875"
"1099917","1.57421875","1.57421875","1.57421875"
"1100470","1.619140625","1.619140625","1.619140625"
"1101023","1.7421875","1.7421875","1.7421875"
"1101576","1.5234375","1.5234375","1.5234375"
"1102129","1.5703125","1.5703125","1.5703125"
"1102682","1.634765625","1.634765625","1.634765625"
"1103235","1.62109375","1.62109375","1.62109375"
"1103788","1.498046875","1.498046875","1.498046875"
"1104341","1.5703125","1.5703125","1.5703125"
"1104894","1.720703125","1.720703125","1.720703125"
"1105447","1.5234375","1.5234375","1.5234375"
"1106000","1.697265625","1.697265625","1.697265625"
"1106553","1.669921875","1.669921875","1.669921875"
"1107106","1.537109375","1.537109375","1.537109375"
"1107659","1.580078125","1.580078125","1.580078125"
"1108212","1.59765625","1.59765625","1.59765625"
"1108765","1.568359375","1.568359375","1.568359375"
"1109318","1.7890625","1.7890625","1.7890625"
"1109871","1.626953125","1.626953125","1.626953125"
"1110424","1.578125","1.578125","1.578125"
"1110977","1.6796875","1.6796875","1.6796875"
"1111530","1.728515625","1.728515625","1.728515625"
"1112083","1.6171875","1.6171875","1.6171875"
"1112636","1.6171875","1.6171875","1.6171875"
"1113189","1.67578125","1.67578125","1.67578125"
"1113742","1.55078125","1.55078125","1.55078125"
"1114295","1.646484375","1.646484375","1.646484375"
"1114848","1.779296875","1.779296875","1.779296875"
"1115401","1.609375","1.609375","1.609375"
"1115954","1.73046875","1.73046875","1.73046875"
"1116507","1.767578125","1.767578125","1.767578125"
"1117060","1.716796875","1.716796875","1.716796875"
"1117613","1.771484375","1.771484375","1.771484375"
"1118166","1.53125","1.53125","1.53125"
"1118719","1.619140625","1.619140625","1.619140625"
"1119272","1.638671875","1.638671875","1.638671875"
"1119825","1.64453125","1.64453125","1.64453125"
"1120378","1.806640625","1.806640625","1.806640625"
"1120931","1.70703125","1.70703125","1.70703125"
"1121484","1.61328125","1.61328125","1.61328125"
"1122037","1.65234375","1.65234375","1.65234375"
"1122590","1.69921875","1.69921875","1.69921875"
"1123143","1.66015625","1.66015625","1.66015625"
"1123696","1.662109375","1.662109375","1.662109375"
"1124249","1.662109375","1.662109375","1.662109375"
"1124802","1.666015625","1.666015625","1.666015625"
"1125355","1.677734375","1.677734375","1.677734375"
"1125908","1.4921875","1.4921875","1.4921875"
"1126461","1.66796875","1.66796875","1.66796875"
"1127014","1.671875","1.671875","1.671875"
"1127567","1.533203125","1.533203125","1.533203125"
"1128120","1.66796875","1.66796875","1.66796875"
"1128673","1.705078125","1.705078125","1.705078125"
"1129226","1.65625","1.65625","1.65625"
"1129779","1.716796875","1.716796875","1.716796875"
"1130332","1.609375","1.609375","1.609375"
"1130885","1.68359375","1.68359375","1.68359375"
"1131438","1.55859375","1.55859375","1.55859375"
"1131991","1.603515625","1.603515625","1.603515625"
"1132544","1.61328125","1.61328125","1.61328125"
"1133097","1.521484375","1.521484375","1.521484375"
"1133650","1.6484375","1.6484375","1.6484375"
"1134203","1.662109375","1.662109375","1.662109375"
"1134756","1.6953125","1.6953125","1.6953125"
"1135309","1.4921875","1.4921875","1.4921875"
"1135862","1.634765625","1.634765625","1.634765625"
"1136415","1.611328125","1.611328125","1.611328125"
"1136968","1.833984375","1.833984375","1.833984375"
"1137521","1.578125","1.578125","1.578125"
"1138074","1.517578125","1.517578125","1.517578125"
"1138627","1.69921875","1.69921875","1.69921875"
"1139180","1.580078125","1.580078125","1.580078125"
"1139733","1.63671875","1.63671875","1.63671875"
"1140286","1.62890625","1.62890625","1.62890625"
"1140839","1.724609375","1.724609375","1.724609375"
"1141392","1.552734375","1.552734375","1.552734375"
"1141945","1.615234375","1.615234375","1.615234375"
"1142498","1.478515625","1.478515625","1.478515625"
"1143051","1.609375","1.609375","1.609375"
"1143604","1.751953125","1.751953125","1.751953125"
"1144157","1.556640625","1.556640625","1.556640625"
"1144710","1.53515625","1.53515625","1.53515625"
"1145263","1.583984375","1.583984375","1.583984375"
"1145816","1.69140625","1.69140625","1.69140625"
"1146369","1.73046875","1.73046875","1.73046875"
"1146922","1.63671875","1.63671875","1.63671875"
"1147475","1.595703125","1.595703125","1.595703125"
"1148028","1.57421875","1.57421875","1.57421875"
"1148581","1.658203125","1.658203125","1.658203125"
"1149134","1.615234375","1.615234375","1.615234375"
"1149687","1.54296875","1.54296875","1.54296875"
"1150240","1.716796875","1.716796875","1.716796875"
"1150793","1.794921875","1.794921875","1.794921875"
"1151346","1.646484375","1.646484375","1.646484375"
"1151899","1.7109375","1.7109375","1.7109375"
"1152452","1.740234375","1.740234375","1.740234375"
"1153005","1.537109375","1.537109375","1.537109375"
"1153558","1.603515625","1.603515625","1.603515625"
"1154111","1.5625","1.5625","1.5625"
"1154664","1.576171875","1.576171875","1.576171875"
"1155217","1.65234375","1.65234375","1.65234375"
"1155770","1.568359375","1.568359375","1.568359375"
"1156323","1.6328125","1.6328125","1.6328125"
"1156876","1.625","1.625","1.625"
"1157429","1.716796875","1.716796875","1.716796875"
"1157982","1.61328125","1.61328125","1.61328125"
"1158535","1.583984375","1.583984375","1.583984375"
"1159088","1.587890625","1.587890625","1.587890625"
"1159641","1.66796875","1.66796875","1.66796875"
"1160194","1.484375","1.484375","1.484375"
"1160747","1.634765625","1.634765625","1.634765625"
"1161300","1.630859375","1.630859375","1.630859375"
"1161853","1.60546875","1.60546875","1.60546875"
"1162406","1.701171875","1.701171875","1.701171875"
"1162959","1.689453125","1.689453125","1.689453125"
"1163512","1.576171875","1.576171875","1.576171875"
"1164065","1.66796875","1.66796875","1.66796875"
"1164618","1.64453125","1.64453125","1.64453125"
"1165171","1.556640625","1.556640625","1.556640625"
"1165724","1.548828125","1.548828125","1.548828125"
"1166277","1.98046875","1.98046875","1.98046875"
"1166830","1.564453125","1.564453125","1.564453125"
"1167383","1.6640625","1.6640625","1.6640625"
"1167936","1.65234375","1.65234375","1.65234375"
"1168489","1.53515625","1.53515625","1.53515625"
"1169042","1.697265625","1.697265625","1.697265625"
"1169595","1.65234375","1.65234375","1.65234375"
"1170148","1.62109375","1.62109375","1.62109375"
"1170701","1.521484375","1.521484375","1.521484375"
"1171254","1.642578125","1.642578125","1.642578125"
"1171807","1.6328125","1.6328125","1.6328125"
"1172360","1.6953125","1.6953125","1.6953125"
"1172913","1.6171875","1.6171875","1.6171875"
"1173466","1.62109375","1.62109375","1.62109375"
"1174019","1.669921875","1.669921875","1.669921875"
"1174572","1.78125","1.78125","1.78125"
"1175125","1.650390625","1.650390625","1.650390625"
"1175678","1.724609375","1.724609375","1.724609375"
"1176231","1.5703125","1.5703125","1.5703125"
"1176784","1.708984375","1.708984375","1.708984375"
"1177337","1.564453125","1.564453125","1.564453125"
"1177890","1.630859375","1.630859375","1.630859375"
"1178443","1.57421875","1.57421875","1.57421875"
"1178996","1.671875","1.671875","1.671875"
"1179549","1.64453125","1.64453125","1.64453125"
"1180102","1.52734375","1.52734375","1.52734375"
"1180655","1.638671875","1.638671875","1.638671875"
"1181208","1.71875","1.71875","1.71875"
"1181761","1.607421875","1.607421875","1.607421875"
"1182314","1.865234375","1.865234375","1.865234375"
"1182867","1.56640625","1.56640625","1.56640625"
"1183420","1.578125","1.578125","1.578125"
"1183973","1.69140625","1.69140625","1.69140625"
"1184526","1.599609375","1.599609375","1.599609375"
"1185079","1.767578125","1.767578125","1.767578125"
"1185632","1.71875","1.71875","1.71875"
"1186185","1.6953125","1.6953125","1.6953125"
"1186738","1.6328125","1.6328125","1.6328125"
"1187291","1.705078125","1.705078125","1.705078125"
"1187844","1.630859375","1.630859375","1.630859375"
"1188397","1.65234375","1.65234375","1.65234375"
"1188950","1.7890625","1.7890625","1.7890625"
"1189503","1.578125","1.578125","1.578125"
"1190056","1.630859375","1.630859375","1.630859375"
"1190609","1.5546875","1.5546875","1.5546875"
"1191162","1.56640625","1.56640625","1.56640625"
"1191715","1.767578125","1.767578125","1.767578125"
"1192268","1.57421875","1.57421875","1.57421875"
"1192821","1.634765625","1.634765625","1.634765625"
"1193374","1.65234375","1.65234375","1.65234375"
"1193927","1.71484375","1.71484375","1.71484375"
"1194480","1.54296875","1.54296875","1.54296875"
"1195033","1.662109375","1.662109375","1.662109375"
"1195586","1.73046875","1.73046875","1.73046875"
"1196139","1.55859375","1.55859375","1.55859375"
"1196692","1.65625","1.65625","1.65625"
"1197245","1.7109375","1.7109375","1.7109375"
"1197798","1.611328125","1.611328125","1.611328125"
"1198351","1.595703125","1.595703125","1.595703125"
"1198904","1.58984375","1.58984375","1.58984375"
"1199457","1.609375","1.609375","1.609375"
"1200010","1.537109375","1.537109375","1.537109375"
"1200563","1.494140625","1.494140625","1.494140625"
"1201116","1.6953125","1.6953125","1.6953125"
"1201669","1.71875","1.71875","1.71875"
"1202222","1.642578125","1.642578125","1.642578125"
"1202775","1.716796875","1.716796875","1.716796875"
"1203328","1.6484375","1.6484375","1.6484375"
"1203881","1.6875","1.6875","1.6875"
"1204434","1.640625","1.640625","1.640625"
"1204987","1.783203125","1.783203125","1.783203125"
"1205540","1.7265625","1.7265625","1.7265625"
"1206093","1.724609375","1.724609375","1.724609375"
"1206646","1.587890625","1.587890625","1.587890625"
"1207199","1.482421875","1.482421875","1.482421875"
"1207752","1.61328125","1.61328125","1.61328125"
"1208305","1.693359375","1.693359375","1.693359375"
"1208858","1.62109375","1.62109375","1.62109375"
"1209411","1.595703125","1.595703125","1.595703125"
"1209964","1.7421875","1.7421875","1.7421875"
"1210517","1.5546875","1.5546875","1.5546875"
"1211070","1.630859375","1.630859375","1.630859375"
"1211623","1.6484375","1.6484375","1.6484375"
"1212176","1.77734375","1.77734375","1.77734375"
"1212729","1.6875","1.6875","1.6875"
"1213282","1.654296875","1.654296875","1.654296875"
"1213835","1.791015625","1.791015625","1.791015625"
"1214388","1.630859375","1.630859375","1.630859375"
"1214941","1.765625","1.765625","1.765625"
"1215494","1.666015625","1.666015625","1.666015625"
"1216047","1.564453125","1.564453125","1.564453125"
"1216600","1.6015625","1.6015625","1.6015625"
"1217153","1.615234375","1.615234375","1.615234375"
"1217706","1.64453125","1.64453125","1.64453125"
"1218259","1.501953125","1.501953125","1.501953125"
"1218812","1.490234375","1.490234375","1.490234375"
"1219365","1.587890625","1.587890625","1.587890625"
"1219918","1.587890625","1.587890625","1.587890625"
"1220471","1.638671875","1.638671875","1.638671875"
"1221024","1.50390625","1.50390625","1.50390625"
"1221577","1.65625","1.65625","1.65625"
"1222130","1.6953125","1.6953125","1.6953125"
"1222683","1.615234375","1.615234375","1.615234375"
"1223236","1.6640625","1.6640625","1.6640625"
"1223789","1.744140625","1.744140625","1.744140625"
"1224342","1.53515625","1.53515625","1.53515625"
"1224895","1.58984375","1.58984375","1.58984375"
"1225448","1.705078125","1.705078125","1.705078125"
"1226001","1.748046875","1.748046875","1.748046875"
"1226554","1.673828125","1.673828125","1.673828125"
"1227107","1.587890625","1.587890625","1.587890625"
"1227660","1.60546875","1.60546875","1.60546875"
"1228213","1.82421875","1.82421875","1.82421875"
"1228766","1.69140625","1.69140625","1.69140625"
"1229319","1.65625","1.65625","1.65625"
"1229872","1.662109375","1.662109375","1.662109375"
"1230425","1.767578125","1.767578125","1.767578125"
"1230978","1.919921875","1.919921875","1.919921875"
"1231531","1.638671875","1.638671875","1.638671875"
"1232084","1.595703125","1.595703125","1.595703125"
"1232637","1.681640625","1.681640625","1.681640625"
"1233190","1.8046875","1.8046875","1.8046875"
"1233743","1.693359375","1.693359375","1.693359375"
"1234296","1.568359375","1.568359375","1.568359375"
"1234849","1.68359375","1.68359375","1.68359375"
"1235402","1.755859375","1.755859375","1.755859375"
"1235955","1.7265625","1.7265625","1.7265625"
"1236508","1.654296875","1.654296875","1.654296875"
"1237061","1.716796875","1.716796875","1.716796875"
"1237614","1.703125","1.703125","1.703125"
"1238167","1.728515625","1.728515625","1.728515625"
"1238720","1.681640625","1.681640625","1.681640625"
"1239273","1.6953125","1.6953125","1.6953125"
"1239826","1.671875","1.671875","1.671875"
"1240379","1.7734375","1.7734375","1.7734375"
"1240932","1.59765625","1.59765625","1.59765625"
"1241485","1.689453125","1.689453125","1.689453125"
"1242038","1.603515625","1.603515625","1.603515625"
"1242591","1.53515625","1.53515625","1.53515625"
"1243144","1.8125","1.8125","1.8125"
"1243697","1.697265625","1.697265625","1.697265625"
"1244250","1.677734375","1.677734375","1.677734375"
"1244803","1.595703125","1.595703125","1.595703125"
"1245356","1.73828125","1.73828125","1.73828125"
"1245909","1.794921875","1.794921875","1.794921875"
"1246462","1.580078125","1.580078125","1.580078125"
"1247015","1.638671875","1.638671875","1.638671875"
"1247568","1.681640625","1.681640625","1.681640625"
"1248121","1.685546875","1.685546875","1.685546875"
"1248674","1.759765625","1.759765625","1.759765625"
"1249227","1.595703125","1.595703125","1.595703125"
"1249780","1.568359375","1.568359375","1.568359375"
"1250333","1.630859375","1.630859375","1.630859375"
"1250886","1.501953125","1.501953125","1.501953125"
"1251439","1.642578125","1.642578125","1.642578125"
"1251992","1.705078125","1.705078125","1.705078125"
"1252545","1.5390625","1.5390625","1.5390625"
"1253098","1.548828125","1.548828125","1.548828125"
"1253651","1.580078125","1.580078125","1.580078125"
"1254204","1.71484375","1.71484375","1.71484375"
"1254757","1.751953125","1.751953125","1.751953125"
"1255310","1.6796875","1.6796875","1.6796875"
"1255863","1.71484375","1.71484375","1.71484375"
"1256416","1.646484375","1.646484375","1.646484375"
"1256969","1.62109375","1.62109375","1.62109375"
"1257522","1.708984375","1.708984375","1.708984375"
"1258075","1.578125","1.578125","1.578125"
"1258628","1.623046875","1.623046875","1.623046875"
"1259181","1.52734375","1.52734375","1.52734375"
"1259734","1.58984375","1.58984375","1.58984375"
"1260287","1.544921875","1.544921875","1.544921875"
"1260840","1.69921875","1.69921875","1.69921875"
"1261393","1.79296875","1.79296875","1.79296875"
"1261946","1.578125","1.578125","1.578125"
"1262499","1.623046875","1.623046875","1.623046875"
"1263052","1.84375","1.84375","1.84375"
"1263605","1.5703125","1.5703125","1.5703125"
"1264158","1.58984375","1.58984375","1.58984375"
"1264711","1.546875","1.546875","1.546875"
"1265264","1.76953125","1.76953125","1.76953125"
"1265817","1.49609375","1.49609375","1.49609375"
"1266370","1.673828125","1.673828125","1.673828125"
"1266923","1.490234375","1.490234375","1.490234375"
"1267476","1.59375","1.59375","1.59375"
"1268029","1.607421875","1.607421875","1.607421875"
"1268582","1.576171875","1.576171875","1.576171875"
"1269135","1.87890625","1.87890625","1.87890625"
"1269688","1.66015625","1.66015625","1.66015625"
"1270241","1.705078125","1.705078125","1.705078125"
"1270794","1.716796875","1.716796875","1.716796875"
"1271347","1.640625","1.640625","1.640625"
"1271900","1.775390625","1.775390625","1.775390625"
"1272453","1.65625","1.65625","1.65625"
"1273006","1.681640625","1.681640625","1.681640625"
"1273559","1.67578125","1.67578125","1.67578125"
"1274112","1.548828125","1.548828125","1.548828125"
"1274665","1.787109375","1.787109375","1.787109375"
"1275218","1.578125","1.578125","1.578125"
"1275771","1.611328125","1.611328125","1.611328125"
"1276324","1.783203125","1.783203125","1.783203125"
"1276877","1.6015625","1.6015625","1.6015625"
"1277430","1.51171875","1.51171875","1.51171875"
"1277983","1.568359375","1.568359375","1.568359375"
"1278536","1.796875","1.796875","1.796875"
"1279089","1.65625","1.65625","1.65625"
"1279642","1.5859375","1.5859375","1.5859375"
"1280195","1.65234375","1.65234375","1.65234375"
"1280748","1.630859375","1.630859375","1.630859375"
"1281301","1.62890625","1.62890625","1.62890625"
"1281854","1.544921875","1.544921875","1.544921875"
"1282407","1.5390625","1.5390625","1.5390625"
"1282960","1.59375","1.59375","1.59375"
"1283513","1.7109375","1.7109375","1.7109375"
"1284066","1.494140625","1.494140625","1.494140625"
"1284619","1.611328125","1.611328125","1.611328125"
"1285172","1.537109375","1.537109375","1.537109375"
"1285725","1.587890625","1.587890625","1.587890625"
"1286278","1.763671875","1.763671875","1.763671875"
"1286831","1.6171875","1.6171875","1.6171875"
"1287384","1.748046875","1.748046875","1.748046875"
"1287937","1.638671875","1.638671875","1.638671875"
"1288490","1.705078125","1.705078125","1.705078125"
"1289043","1.634765625","1.634765625","1.634765625"
"1289596","1.556640625","1.556640625","1.556640625"
"1290149","1.716796875","1.716796875","1.716796875"
"1290702","1.671875","1.671875","1.671875"
"1291255","1.599609375","1.599609375","1.599609375"
"1291808","1.607421875","1.607421875","1.607421875"
"1292361","1.546875","1.546875","1.546875"
"1292914","1.59765625","1.59765625","1.59765625"
"1293467","1.529296875","1.529296875","1.529296875"
"1294020","1.6640625","1.6640625","1.6640625"
"1294573","1.736328125","1.736328125","1.736328125"
"1295126","1.59375","1.59375","1.59375"
"1295679","1.650390625","1.650390625","1.650390625"
"1296232","1.603515625","1.603515625","1.603515625"
"1296785","1.6640625","1.6640625","1.6640625"
"1297338","1.494140625","1.494140625","1.494140625"
"1297891","1.603515625","1.603515625","1.603515625"
"1298444","1.591796875","1.591796875","1.591796875"
"1298997","1.8515625","1.8515625","1.8515625"
"1299550","1.669921875","1.669921875","1.669921875"
"1300103","1.650390625","1.650390625","1.650390625"
"1300656","1.64453125","1.64453125","1.64453125"
"1301209","1.5078125","1.5078125","1.5078125"
"1301762","1.61328125","1.61328125","1.61328125"
"1302315","1.681640625","1.681640625","1.681640625"
"1302868","1.486328125","1.486328125","1.486328125"
"1303421","1.666015625","1.666015625","1.666015625"
"1303974","1.720703125","1.720703125","1.720703125"
"1304527","1.6484375","1.6484375","1.6484375"
"1305080","1.619140625","1.619140625","1.619140625"
"1305633","1.640625","1.640625","1.640625"
"1306186","1.654296875","1.654296875","1.654296875"
"1306739","1.568359375","1.568359375","1.568359375"
"1307292","1.6171875","1.6171875","1.6171875"
"1307845","1.55078125","1.55078125","1.55078125"
"1308398","1.763671875","1.763671875","1.763671875"
"1308951","1.642578125","1.642578125","1.642578125"
"1309504","1.62890625","1.62890625","1.62890625"
"1310057","1.791015625","1.791015625","1.791015625"
"1310610","1.71875","1.71875","1.71875"
"1311163","1.67578125","1.67578125","1.67578125"
"1311716","1.802734375","1.802734375","1.802734375"
"1312269","1.5703125","1.5703125","1.5703125"
"1312822","1.51171875","1.51171875","1.51171875"
"1313375","1.65625","1.65625","1.65625"
"1313928","1.6640625","1.6640625","1.6640625"
"1314481","1.666015625","1.666015625","1.666015625"
"1315034","1.615234375","1.615234375","1.615234375"
"1315587","1.53515625","1.53515625","1.53515625"
"1316140","1.693359375","1.693359375","1.693359375"
"1316693","1.54296875","1.54296875","1.54296875"
"1317246","1.650390625","1.650390625","1.650390625"
